ID,Binomial,CommonName,FamilyCommonName,Class,Order,Family,Genus,Species,Subspecies,FunctionalGroup,EPBCStatus,IUCNStatus,MaxStatus,NationalPriorityTaxa,State,Region,RegionCentroidLatitude,RegionCentroidLongitude
5510,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5511,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5512,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5513,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5514,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5515,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5516,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5517,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5518,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5519,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5520,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5521,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5522,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5523,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5524,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5525,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5526,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5527,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5528,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5529,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5530,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5531,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5532,Swainsona_plagiotropis,"Red Darling-pea, Red Swainson-pea",,,Fabales,Fabaceae,Swainsona,plagiotropis,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Riverina,-36.31880487,144.9278026
5533,Swainsona_recta,"Small Purple-pea, Mountain Swainson-pea, Small Purple Pea",,,Fabales,Fabaceae,Swainsona,recta,,Herbaceous,Endangered,Endangered,Endangered,No,Australian Capital Territory,Murrumbateman,-35.43401712,149.060159
5534,Swainsona_recta,"Small Purple-pea, Mountain Swainson-pea, Small Purple Pea",,,Fabales,Fabaceae,Swainsona,recta,,Herbaceous,Endangered,Endangered,Endangered,No,Australian Capital Territory,Murrumbateman,-35.43401712,149.060159
5535,Swainsona_recta,"Small Purple-pea, Mountain Swainson-pea, Small Purple Pea",,,Fabales,Fabaceae,Swainsona,recta,,Herbaceous,Endangered,Endangered,Endangered,No,Australian Capital Territory,Murrumbateman,-35.43401712,149.060159
5536,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
5537,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
5538,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
5539,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
5540,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
5541,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
5542,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
5543,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
5544,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
5545,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
5546,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
5547,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
5548,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
5549,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
5550,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
5551,Thelymitra_epipactoides,Metallic Sun-orchid,,,Asparagales,Orchidaceae,Thelymitra,epipactoides,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
5552,Thesium_australe,"Austral Toadflax, Toadflax",,,Santalales,Santalaceae,Thesium,australe,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Snowy Mountains,-36.84486422,148.0156427
5553,Thesium_australe,"Austral Toadflax, Toadflax",,,Santalales,Santalaceae,Thesium,australe,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Snowy Mountains,-36.84486422,148.0156427
5554,Thesium_australe,"Austral Toadflax, Toadflax",,,Santalales,Santalaceae,Thesium,australe,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Monaro,-37.11906715,148.6075466
5555,Thesium_australe,"Austral Toadflax, Toadflax",,,Santalales,Santalaceae,Thesium,australe,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Snowy Mountains,-36.84486422,148.0156427
5556,Thesium_australe,"Austral Toadflax, Toadflax",,,Santalales,Santalaceae,Thesium,australe,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Snowy Mountains,-36.84486422,148.0156427
5557,Thesium_australe,"Austral Toadflax, Toadflax",,,Santalales,Santalaceae,Thesium,australe,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,South East Coastal Ranges,-37.34715227,148.3701071
5558,Thomasia_montana,Hill Thomasia,,,Malvales,Malvaceae,Thomasia,montana,,Shrub,Vulnerable,,Vulnerable,No,Western Australia,Katanning,-32.41332852,117.1792762
5559,Verticordia_pityrhops,"Little Pine Verticordia, Pine-like Featherflower",,,Myrtales,Myrtaceae,Verticordia,pityrhops,,Shrub,Endangered,,Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
5560,Wollemia_nobilis,Wollemi Pine,,,Pinales,Araucariaceae,Wollemia,nobilis,,Tree,Critically Endangered,Critically Endangered,Critically Endangered,Yes,New South Wales,Wollemi,-33.16202614,150.3893724
5561,Xerochrysum_palustre,"Swamp Everlasting, Swamp Paper Daisy",,,Asterales,Asteraceae,Xerochrysum,palustre,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Gippsland Plain,-38.38643205,146.2603928
5562,Xerochrysum_palustre,"Swamp Everlasting, Swamp Paper Daisy",,,Asterales,Asteraceae,Xerochrysum,palustre,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Victorian Volcanic Plain,-37.84704817,143.2517563
5563,Xerochrysum_palustre,"Swamp Everlasting, Swamp Paper Daisy",,,Asterales,Asteraceae,Xerochrysum,palustre,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Gippsland Plain,-38.38643205,146.2603928
5564,Xerochrysum_palustre,"Swamp Everlasting, Swamp Paper Daisy",,,Asterales,Asteraceae,Xerochrysum,palustre,,Herbaceous,Vulnerable,,Vulnerable,No,Victoria,Gippsland Plain,-38.38643205,146.2603928
5565,Xerothamnella_parvifolia,,,,Lamiales,Acanthaceae,Xerothamnella,parvifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5566,Xerothamnella_parvifolia,,,,Lamiales,Acanthaceae,Xerothamnella,parvifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5567,Xerothamnella_parvifolia,,,,Lamiales,Acanthaceae,Xerothamnella,parvifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5568,Xerothamnella_parvifolia,,,,Lamiales,Acanthaceae,Xerothamnella,parvifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5569,Xerothamnella_parvifolia,,,,Lamiales,Acanthaceae,Xerothamnella,parvifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5570,Xerothamnella_parvifolia,,,,Lamiales,Acanthaceae,Xerothamnella,parvifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5571,Xerothamnella_parvifolia,,,,Lamiales,Acanthaceae,Xerothamnella,parvifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5572,Xerothamnella_parvifolia,,,,Lamiales,Acanthaceae,Xerothamnella,parvifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5573,Xerothamnella_parvifolia,,,,Lamiales,Acanthaceae,Xerothamnella,parvifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5574,Xerothamnella_parvifolia,,,,Lamiales,Acanthaceae,Xerothamnella,parvifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sturt Stony Desert,-29.52739459,141.8754965
5575,Zieria_adenophora,Araluen Zieria,,,Sapindales,Rutaceae,Zieria,adenophora,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,South East Coastal Ranges,-36.53324171,149.7389788
5576,Zieria_buxijugum,Box Range Zieria,,,Sapindales,Rutaceae,Zieria,buxijugum,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,South East Coastal Ranges,-36.53324171,149.7389788
5577,Zieria_citriodora,Lemon-scented Zieria,,,Sapindales,Rutaceae,Zieria,citriodora,,Shrub,Vulnerable,,Vulnerable,No,Victoria,Highlands-Northern Fall,-36.88372003,146.7575184
5578,Zieria_formosa,Shapely Zieria,,,Sapindales,Rutaceae,Zieria,formosa,,Shrub,Endangered,,Endangered,No,New South Wales,South East Coastal Ranges,-36.53324171,149.7389788
5579,Zieria_lasiocaulis,Willi Willi Zieria,,,Sapindales,Rutaceae,Zieria,lasiocaulis,,"Shrub,Tree",Endangered,,Endangered,No,New South Wales,Upper Manning,-31.1082037,152.3703361
5580,Zieria_lasiocaulis,Willi Willi Zieria,,,Sapindales,Rutaceae,Zieria,lasiocaulis,,"Shrub,Tree",Endangered,,Endangered,No,New South Wales,Upper Manning,-31.1082037,152.3703361
5581,Zieria_lasiocaulis,Willi Willi Zieria,,,Sapindales,Rutaceae,Zieria,lasiocaulis,,"Shrub,Tree",Endangered,,Endangered,No,New South Wales,Upper Manning,-31.1082037,152.3703361
5582,Zieria_lasiocaulis,Willi Willi Zieria,,,Sapindales,Rutaceae,Zieria,lasiocaulis,,"Shrub,Tree",Endangered,,Endangered,No,New South Wales,Upper Manning,-31.1082037,152.3703361
5583,Zieria_lasiocaulis,Willi Willi Zieria,,,Sapindales,Rutaceae,Zieria,lasiocaulis,,"Shrub,Tree",Endangered,,Endangered,No,New South Wales,Upper Manning,-31.1082037,152.3703361
5584,Zieria_lasiocaulis,Willi Willi Zieria,,,Sapindales,Rutaceae,Zieria,lasiocaulis,,"Shrub,Tree",Endangered,,Endangered,No,New South Wales,Upper Manning,-31.1082037,152.3703361
5585,Zieria_lasiocaulis,Willi Willi Zieria,,,Sapindales,Rutaceae,Zieria,lasiocaulis,,"Shrub,Tree",Endangered,,Endangered,No,New South Wales,Upper Manning,-31.1082037,152.3703361
5586,Zieria_lasiocaulis,Willi Willi Zieria,,,Sapindales,Rutaceae,Zieria,lasiocaulis,,"Shrub,Tree",Endangered,,Endangered,No,New South Wales,Upper Manning,-31.1082037,152.3703361
5587,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Bathurst,-33.52441155,149.7665915
5588,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
5589,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Bathurst,-33.52441155,149.7665915
5590,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Bathurst,-33.52441155,149.7665915
5591,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Bathurst,-33.52441155,149.7665915
5592,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Bathurst,-33.52441155,149.7665915
5593,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Bathurst,-33.52441155,149.7665915
5594,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Bathurst,-33.52441155,149.7665915
5595,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
5596,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
5597,Zieria_obcordata,Granite Zieria,,,Sapindales,Rutaceae,Zieria,obcordata,,Shrub,Endangered,,Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
5598,Astrotricha_crassifolia,Thick-leaf Star-hair,,,Apiales,Araliaceae,Astrotricha,crassifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Sydney Cataract,-34.22470711,151.0051801
5599,Astrotricha_crassifolia,Thick-leaf Star-hair,,,Apiales,Araliaceae,Astrotricha,crassifolia,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Pittwater,-33.68682216,151.3158186
5600,Zieria_tuberculata,Warty Zieria,,,Sapindales,Rutaceae,Zieria,tuberculata,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Bateman,-35.95503628,150.2451083
5601,Zieria_tuberculata,Warty Zieria,,,Sapindales,Rutaceae,Zieria,tuberculata,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,South East Coastal Ranges,-36.53324171,149.7389788
5602,Zieria_tuberculata,Warty Zieria,,,Sapindales,Rutaceae,Zieria,tuberculata,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Bateman,-35.95503628,150.2451083
5603,Diuris_flavescens,"Pale Yellow Doubletail, Wingham Doubletail",,,Asparagales,Orchidaceae,Diuris,flavescens,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,New South Wales,Karuah Manning,-32.36602361,152.2972976
5604,Diuris_flavescens,"Pale Yellow Doubletail, Wingham Doubletail",,,Asparagales,Orchidaceae,Diuris,flavescens,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,New South Wales,Karuah Manning,-32.36602361,152.2972976
5605,Diuris_flavescens,"Pale Yellow Doubletail, Wingham Doubletail",,,Asparagales,Orchidaceae,Diuris,flavescens,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,New South Wales,Karuah Manning,-32.36602361,152.2972976
5606,Diuris_flavescens,"Pale Yellow Doubletail, Wingham Doubletail",,,Asparagales,Orchidaceae,Diuris,flavescens,,Orchid,Critically Endangered,Critically Endangered,Critically Endangered,No,New South Wales,Karuah Manning,-32.36602361,152.2972976
5607,Pterostylis_vernalis,Halbury Rustyhood,,,Asparagales,Orchidaceae,Pterostylis,vernalis,,Orchid,Critically Endangered,,Critically Endangered,No,New South Wales,Jervis,-35.26523623,150.6600222
5608,Pterostylis_vernalis,Halbury Rustyhood,,,Asparagales,Orchidaceae,Pterostylis,vernalis,,Orchid,Critically Endangered,,Critically Endangered,No,New South Wales,Ettrema,-34.98189202,150.298742
5609,Pterostylis_vernalis,Halbury Rustyhood,,,Asparagales,Orchidaceae,Pterostylis,vernalis,,Orchid,Critically Endangered,,Critically Endangered,No,New South Wales,Ettrema,-34.98189202,150.298742
5610,Pterostylis_vernalis,Halbury Rustyhood,,,Asparagales,Orchidaceae,Pterostylis,vernalis,,Orchid,Critically Endangered,,Critically Endangered,No,New South Wales,Jervis,-35.26523623,150.6600222
5611,Acacia_insolita_subsp_recurva,Yornaning Wattle,,,Fabales,Fabaceae,Acacia,insolita,subsp. recurva,Shrub,Endangered,,Endangered,No,Western Australia,Katanning,-32.41332852,117.1792762
5612,Acacia_insolita_subsp_recurva,Yornaning Wattle,,,Fabales,Fabaceae,Acacia,insolita,subsp. recurva,Shrub,Endangered,,Endangered,No,Western Australia,Katanning,-32.41332852,117.1792762
5613,Astrotricha_roddii,,,,Apiales,Araliaceae,Astrotricha,roddii,,Shrub,Endangered,,Endangered,No,New South Wales,Severn River Volcanics,-29.47466597,151.3906724
5614,Astrotricha_roddii,,,,Apiales,Araliaceae,Astrotricha,roddii,,Shrub,Endangered,,Endangered,No,New South Wales,Nandewar Northern Complex,-29.154441,151.2005595
5615,Astrotricha_roddii,,,,Apiales,Araliaceae,Astrotricha,roddii,,Shrub,Endangered,,Endangered,No,New South Wales,Nandewar Northern Complex,-29.154441,151.2005595
5616,Astrotricha_roddii,,,,Apiales,Araliaceae,Astrotricha,roddii,,Shrub,Endangered,,Endangered,No,New South Wales,Nandewar Northern Complex,-29.154441,151.2005595
5617,Astrotricha_roddii,,,,Apiales,Araliaceae,Astrotricha,roddii,,Shrub,Endangered,,Endangered,No,New South Wales,Severn River Volcanics,-29.47466597,151.3906724
5618,Genoplesium_baueri,"Yellow Gnat-orchid, Bauer's Midge Orchid, Brittle Midge Orchid",,,Asparagales,Orchidaceae,Genoplesium,baueri,,Orchid,Endangered,Endangered,Endangered,No,New South Wales,Illawarra,-34.66180604,150.8782982
5619,Genoplesium_baueri,"Yellow Gnat-orchid, Bauer's Midge Orchid, Brittle Midge Orchid",,,Asparagales,Orchidaceae,Genoplesium,baueri,,Orchid,Endangered,Endangered,Endangered,No,New South Wales,Pittwater,-33.68682216,151.3158186
5620,Genoplesium_baueri,"Yellow Gnat-orchid, Bauer's Midge Orchid, Brittle Midge Orchid",,,Asparagales,Orchidaceae,Genoplesium,baueri,,Orchid,Endangered,Endangered,Endangered,No,New South Wales,Pittwater,-33.68682216,151.3158186
5621,Genoplesium_baueri,"Yellow Gnat-orchid, Bauer's Midge Orchid, Brittle Midge Orchid",,,Asparagales,Orchidaceae,Genoplesium,baueri,,Orchid,Endangered,Endangered,Endangered,No,New South Wales,Pittwater,-33.68682216,151.3158186
5622,Genoplesium_baueri,"Yellow Gnat-orchid, Bauer's Midge Orchid, Brittle Midge Orchid",,,Asparagales,Orchidaceae,Genoplesium,baueri,,Orchid,Endangered,Endangered,Endangered,No,New South Wales,Pittwater,-33.68682216,151.3158186
5623,Pterostylis_lepida,Halbury Greenhood,,,Asparagales,Orchidaceae,Pterostylis,lepida,,Orchid,Endangered,,Endangered,No,South Australia,St Vincent,-33.91392283,137.9381525
5624,Pterostylis_lepida,Halbury Greenhood,,,Asparagales,Orchidaceae,Pterostylis,lepida,,Orchid,Endangered,,Endangered,No,South Australia,St Vincent,-33.91392283,137.9381525
5625,Caladenia_graniticola,"Pingaring Spider-orchid, Granite Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,graniticola,,Orchid,Endangered,Endangered,Endangered,No,Western Australia,Western Mallee,-33.05792494,119.0261199
5626,Caladenia_graniticola,"Pingaring Spider-orchid, Granite Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,graniticola,,Orchid,Endangered,Endangered,Endangered,No,Western Australia,Western Mallee,-33.05792494,119.0261199
5627,Calochilus_pulchellus,"Pretty Beard Orchid, Pretty Beard-orchid",,,Asparagales,Orchidaceae,Calochilus,pulchellus,,Orchid,Endangered,,Endangered,No,New South Wales,Ettrema,-34.98189202,150.298742
5628,Calochilus_pulchellus,"Pretty Beard Orchid, Pretty Beard-orchid",,,Asparagales,Orchidaceae,Calochilus,pulchellus,,Orchid,Endangered,,Endangered,No,New South Wales,Jervis,-35.26523623,150.6600222
5629,Acacia_curranii,Curly-bark Wattle,,,Fabales,Fabaceae,Acacia,curranii,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Lachlan Plains,-33.64860286,146.385139
5630,Acacia_curranii,Curly-bark Wattle,,,Fabales,Fabaceae,Acacia,curranii,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Lachlan Plains,-33.64860286,146.385139
5631,Acacia_curranii,Curly-bark Wattle,,,Fabales,Fabaceae,Acacia,curranii,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Lachlan Plains,-33.64860286,146.385139
5632,Acacia_curranii,Curly-bark Wattle,,,Fabales,Fabaceae,Acacia,curranii,,Shrub,Vulnerable,,Vulnerable,No,New South Wales,Lachlan Plains,-33.64860286,146.385139
5633,Baeckea_kandos,a shrub,,,Myrtales,Myrtaceae,Baeckea,kandos,,Shrub,Endangered,,Endangered,No,New South Wales,Wollemi,-33.16202614,150.3893724
5634,Diuris_byronensis,,,,Asparagales,Orchidaceae,Diuris,byronensis,,Orchid,,Critically Endangered,Critically Endangered,No,New South Wales,Burringbar-Conondale Ranges,-28.41963259,153.6112396
5635,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
5636,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
5637,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
5638,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
5639,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
5640,Ballantinia_antipoda,Southern Shepherd's Purse,,,Capparales,Brassicaceae,Ballantinia,antipoda,,Herbaceous,Endangered,,Endangered,No,Victoria,Goldfields,-36.85791566,143.9087018
